Price,Age_08_04,Mfg_Month,Mfg_Year,KM,HP,Met_Color,Automatic,cc,Doors,Gears,Quarterly_Tax,Weight,Mfr_Guarantee,BOVAG_Guarantee,Guarantee_Period,ABS,Airbag_1,Airbag_2,Airco,Automatic_airco,Boardcomputer,CD_Player,Central_Lock,Powered_Windows,Power_Steering,Radio,Mistlamps,Sport_Model,Backseat_Divider,Metallic_Rim,Radio_cassette,Tow_Bar,Petrol,Diesel,CNG
9450,65,4,1999,92226,110,0,0,1600,3,6,85,1065,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0
9900,68,1,1999,91505,72,0,0,2000,3,5,185,1115,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
8250,64,5,1999,91333,110,1,0,1600,3,5,69,1050,0,1,3,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
8750,65,4,1999,91246,86,1,0,1300,3,5,69,1015,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
9500,58,11,1999,91000,110,1,0,1600,5,5,85,1075,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,1,1,0,0
8450,68,1,1999,90727,110,0,0,1600,3,5,69,1050,1,1,3,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0
8490,62,7,1999,90000,110,0,0,1600,3,5,69,1050,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
8750,60,9,1999,89576,110,0,0,1600,4,5,69,1035,0,0,12,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0
9750,64,5,1999,89145,86,1,0,1300,3,5,69,1025,0,1,3,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,1,0,0
9950,63,6,1999,89000,110,1,0,1600,5,5,85,1085,0,0,6,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
8500,68,1,1999,88807,110,0,0,1600,3,5,69,1050,0,1,3,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,1,1,0,0
8450,63,6,1999,88685,110,0,0,1600,5,5,85,1070,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
7900,62,7,1999,88667,110,1,0,1600,4,5,69,1040,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0
8750,57,12,1999,88480,110,1,0,1600,3,5,69,1050,1,1,3,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
7950,61,8,1999,88127,86,0,0,1300,3,5,69,1015,1,1,3,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0
6900,62,7,1999,88000,86,0,0,1300,3,5,69,1020,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,1,1,0,0
8150,65,4,1999,87821,86,1,0,1300,3,5,69,1015,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0
10995,59,10,1999,87654,86,1,1,1300,5,5,85,1065,1,1,3,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
8900,59,10,1999,86888,110,1,0,1600,3,5,69,1050,0,1,3,1,1,1,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0
9500,59,10,1999,86871,86,1,0,1300,5,5,69,1040,0,1,3,0,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0
8950,68,1,1999,86714,110,1,0,1600,4,5,69,1035,1,1,3,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
11500,65,4,1999,85889,110,0,0,1600,3,6,85,1065,0,1,12,1,1,0,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0
10450,62,7,1999,85000,110,1,0,1600,3,5,69,1050,0,0,6,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0
10500,60,9,1999,85000,86,1,0,1300,3,5,69,1025,1,1,3,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,1,0,0
9250,68,1,1999,84976,110,1,0,1600,4,5,69,1035,1,1,3,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0
10950,65,4,1999,84558,110,1,0,1600,5,5,19,1120,0,1,12,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
10450,62,7,1999,84549,110,0,0,1600,5,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0
9250,68,1,1999,84482,110,1,0,1600,5,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,1,1,0,0
8750,62,7,1999,83908,110,1,0,1600,5,5,85,1070,0,1,3,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0
8750,67,2,1999,83560,86,0,0,1300,3,5,69,1015,1,1,3,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0
9800,68,1,1999,83000,107,1,1,1600,5,5,85,1100,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
8250,64,5,1999,82723,86,0,0,1300,3,5,69,1015,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
10450,62,7,1999,82421,110,1,0,1600,3,6,85,1065,0,1,3,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,0,0
9750,58,11,1999,82254,110,0,0,1600,5,5,69,1050,0,1,12,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0
8950,61,8,1999,82115,110,1,0,1600,3,5,85,1055,0,1,3,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0
7450,65,4,1999,82000,86,1,0,1300,3,5,69,1015,0,0,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
8450,68,1,1999,81965,86,1,0,1300,5,5,69,1035,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
8250,66,3,1999,81250,110,0,0,1600,3,5,19,1050,0,0,3,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0
10950,65,4,1999,81192,110,1,0,1600,3,6,85,1065,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0
8950,61,8,1999,81170,110,1,0,1600,4,5,69,1040,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,1,1,0,0
8750,66,3,1999,81083,86,0,0,1300,3,5,69,1015,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
10450,61,8,1999,80714,110,1,0,1600,5,5,85,1075,1,1,12,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
10950,57,12,1999,80470,110,0,0,1600,5,5,85,1085,1,1,3,1,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0
8450,65,4,1999,80439,110,1,0,1600,4,5,69,1035,0,1,3,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
9950,59,10,1999,80430,110,1,0,1600,3,6,85,1065,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0
9950,68,1,1999,80426,110,1,0,1600,3,5,85,1055,1,1,3,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0
8750,62,7,1999,80265,86,0,0,1300,3,5,69,1015,1,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
9950,65,4,1999,80153,110,0,0,1600,5,5,85,1070,1,1,3,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0
9500,68,1,1999,80121,110,0,0,1600,5,5,85,1070,1,1,3,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0
8250,65,4,1999,80086,110,1,0,1600,4,5,69,1035,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
10950,62,7,1999,80000,110,0,0,1600,5,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0
7950,60,9,1999,80000,86,0,0,1300,5,5,19,1015,0,1,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
8250,65,4,1999,80000,86,1,0,1300,2,5,19,1015,0,1,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
9895,67,2,1999,79858,110,1,0,1600,4,5,69,1040,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0
9130,67,2,1999,79762,86,1,0,1300,3,5,69,1015,0,1,3,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0
10950,59,10,1999,79660,86,0,1,1300,5,5,85,1065,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
10500,60,9,1999,79150,110,1,0,1600,5,5,85,1075,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,1,1,0,0
8900,61,8,1999,79000,110,1,0,1600,3,5,69,1050,1,1,3,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0
9500,57,12,1999,78955,86,1,0,1300,5,5,69,1045,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0
10950,59,10,1999,78750,90,1,0,1975,5,5,210,1155,0,0,6,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0
7950,68,1,1999,78521,86,0,0,1300,3,5,69,1015,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
7950,64,5,1999,78356,86,1,0,1300,3,5,69,1015,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0
7950,65,4,1999,78076,86,1,0,1300,3,5,69,1015,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
9500,61,8,1999,78063,107,1,1,1600,5,5,85,1100,1,1,3,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0
10950,67,2,1999,77821,110,1,0,1600,5,5,85,1075,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,1,1,0,0
9750,68,1,1999,77695,110,1,0,1600,4,5,69,1035,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
9750,65,4,1999,77500,110,1,0,1600,3,5,69,1050,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
9450,63,6,1999,77457,110,1,0,1600,3,5,85,1055,1,1,3,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0
8950,68,1,1999,77029,86,1,0,1300,3,5,69,1015,0,1,3,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
8950,68,1,1999,77008,86,1,0,1300,3,5,69,1015,1,1,12,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
8900,66,3,1999,76791,110,1,0,1600,5,5,85,1070,0,1,3,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0
9950,61,8,1999,76700,86,1,0,1300,5,5,69,1035,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
8750,67,2,1999,76569,86,1,0,1300,3,5,69,1020,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0
8950,59,10,1999,76162,110,1,0,1600,5,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0
8990,65,4,1999,76155,110,1,0,1600,4,5,69,1035,0,1,3,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0
8950,61,8,1999,75609,86,1,0,1300,3,5,69,1015,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
8950,62,7,1999,75569,72,1,0,2000,3,5,185,1120,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0
9950,67,2,1999,75429,110,1,0,1600,3,6,85,1065,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0
9900,68,1,1999,75000,110,1,0,1600,5,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0
8950,65,4,1999,75000,86,0,0,1300,3,5,19,1015,0,1,3,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0
8950,62,7,1999,75000,110,1,0,1600,5,5,85,1070,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
9500,66,3,1999,74963,107,0,1,1600,3,5,85,1085,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0
7950,68,1,1999,74889,86,1,0,1300,3,5,69,1015,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0
7750,68,1,1999,74875,110,0,0,1600,5,5,85,1070,0,1,3,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
8950,63,6,1999,74747,110,1,0,1600,5,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0
11950,60,9,1999,74720,110,1,0,1600,5,5,85,1085,1,1,3,1,1,1,1,0,0,0,0,1,1,1,0,1,1,0,1,1,1,0,0
8950,62,7,1999,74457,110,0,0,1600,5,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0
11950,60,9,1999,74337,86,0,0,1300,5,5,69,1035,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
8950,68,1,1999,74308,110,0,0,1600,3,5,69,1050,1,1,3,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
9950,64,5,1999,74193,110,0,0,1600,3,5,69,1050,1,1,12,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
8250,65,4,1999,74179,110,1,0,1600,3,5,69,1050,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
8995,67,2,1999,73936,86,1,0,1300,5,5,69,1050,0,1,3,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0
9995,61,8,1999,73894,110,1,0,1600,3,6,85,1065,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,0,0
9250,64,5,1999,73500,110,1,0,1600,3,5,69,1050,0,1,3,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0
10950,64,5,1999,73376,110,0,0,1600,5,5,85,1070,1,1,3,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0
8900,64,5,1999,73300,86,1,0,1300,3,5,69,1015,0,1,3,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0
9500,58,11,1999,73172,110,1,0,1600,5,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,0,1,0,0
9950,58,11,1999,72928,110,1,0,1600,5,5,85,1075,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0
7950,67,2,1999,72880,86,1,0,1332,3,5,69,1015,0,1,3,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0
8250,63,6,1999,72522,110,1,0,1600,3,5,69,1050,0,1,3,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0
9450,64,5,1999,72000,86,1,0,1300,3,5,69,1015,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
7950,57,12,1999,72000,86,0,0,1300,3,5,69,1015,1,0,3,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0
9500,59,10,1999,71366,110,0,0,1600,3,6,85,1065,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,1,1,0,0
8950,65,4,1999,71317,110,0,0,1600,3,5,69,1050,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
10950,62,7,1999,71000,110,0,0,1600,5,5,85,1070,0,1,12,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0
8950,60,9,1999,70954,110,0,0,1600,3,5,69,1050,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
9450,63,6,1999,70908,86,0,0,1300,5,5,69,1035,1,1,3,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0
8000,58,11,1999,70560,110,1,0,1600,3,5,69,1050,0,0,3,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0
9900,67,2,1999,70552,110,0,0,1600,5,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0
8950,62,7,1999,70500,110,1,0,1600,5,5,69,1035,1,1,12,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0
10900,60,9,1999,70453,72,0,0,2000,5,5,185,1135,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
9450,59,10,1999,70218,110,1,0,1600,3,5,69,1050,1,1,3,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0
8450,64,5,1999,70116,110,1,0,1600,4,5,69,1035,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
9500,65,4,1999,70068,110,1,0,1600,5,5,85,1075,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,1,1,0,0
10500,67,2,1999,70000,107,1,1,1587,3,5,19,1065,0,0,12,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0
6950,68,1,1999,70000,86,1,0,1300,3,5,69,1015,0,0,3,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
9750,68,1,1999,69103,110,0,0,1600,4,5,69,1035,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6950,58,11,1999,69022,86,1,0,1300,5,5,69,1035,1,1,3,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0
9650,67,2,1999,69000,110,1,0,1600,3,6,85,1065,0,1,3,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0
9950,68,1,1999,68865,110,1,0,1600,3,6,85,1065,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0
9250,58,11,1999,68723,86,0,0,1300,3,5,69,1025,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0
8950,63,6,1999,68453,110,1,0,1600,5,5,85,1070,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0
9900,63,6,1999,68238,86,0,0,1300,5,5,69,1050,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
10995,63,6,1999,68153,110,1,0,1600,5,5,85,1085,1,1,3,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0
10500,65,4,1999,68000,110,0,0,1600,5,5,85,1075,0,0,6,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
8950,65,4,1999,68000,86,1,0,1300,3,5,69,1015,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
9750,67,2,1999,67762,110,1,0,1600,3,6,85,1065,0,1,3,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0
10950,68,1,1999,67146,110,1,0,1600,5,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,1,1,0,0
9750,67,2,1999,67110,86,1,0,1300,5,5,69,1035,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
9950,59,10,1999,67010,110,1,0,1600,3,6,85,1065,1,1,3,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0
10500,65,4,1999,67003,110,1,0,1600,4,5,69,1035,1,1,3,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
10400,68,1,1999,66785,86,0,1,1300,3,5,69,1045,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
8800,68,1,1999,66550,86,0,0,1332,3,5,69,1010,0,0,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
10500,61,8,1999,66259,110,1,0,1600,3,6,85,1065,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0
9250,62,7,1999,66082,110,0,0,1600,5,5,85,1070,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
7800,65,4,1999,66000,86,1,0,1300,3,5,69,1015,1,1,3,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0
9950,61,8,1999,66000,110,0,0,1600,3,5,69,1050,0,1,3,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0
10750,63,6,1999,65896,110,1,0,1600,3,6,85,1065,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0
10950,67,2,1999,65785,110,1,0,1600,5,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0
9950,65,4,1999,65513,110,1,1,1600,4,5,85,1070,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0
9950,59,10,1999,65463,110,1,0,1600,5,5,85,1070,0,1,3,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0
8100,68,1,1999,65400,86,1,0,1300,4,5,69,1000,0,1,3,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0
9250,60,9,1999,65259,110,1,0,1600,3,5,69,1050,1,1,3,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0
7800,64,5,1999,65000,110,1,0,1600,3,5,69,1050,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0
9000,68,1,1999,65000,110,0,0,1600,5,5,85,1070,0,0,3,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0
8950,57,12,1999,65000,110,0,0,1600,4,5,69,1035,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
8950,62,7,1999,64966,86,0,0,1300,3,5,69,1020,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9950,68,1,1999,64950,110,1,0,1600,5,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,1,1,0,0
8500,60,9,1999,64914,110,1,0,1600,5,5,85,1070,0,1,3,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
7995,62,7,1999,64797,110,1,0,1600,5,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,1,1,0,0
8750,65,4,1999,64772,110,1,0,1600,3,5,69,1050,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
9750,63,6,1999,64690,86,0,0,1300,3,5,69,1020,1,1,3,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0
10950,65,4,1999,64630,110,0,0,1600,5,5,85,1070,0,0,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
9750,67,2,1999,64613,110,1,0,1600,5,5,85,1085,1,1,3,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0
8200,60,9,1999,64383,86,0,0,1300,3,5,69,1015,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
8950,68,1,1999,64000,110,0,0,1600,5,5,85,1075,0,1,6,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0
9500,66,3,1999,63881,86,0,0,1300,3,5,69,1015,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
10950,58,11,1999,63870,72,0,0,2000,5,5,185,1135,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
9750,66,3,1999,63328,86,0,1,1300,5,5,85,1065,0,1,3,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0
9950,65,4,1999,63000,86,1,1,1300,5,5,85,1065,1,1,3,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0
10450,61,8,1999,63000,86,0,1,1300,3,5,69,1050,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0
9850,65,4,1999,62396,110,0,0,1600,3,5,69,1050,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0
9450,62,7,1999,62377,110,1,0,1600,5,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0
10295,67,2,1999,62316,110,1,0,1600,3,5,69,1050,1,1,3,1,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0
9750,68,1,1999,62292,110,1,0,1600,3,6,85,1065,0,1,3,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0
8950,65,4,1999,62225,110,1,0,1600,3,5,69,1050,0,0,12,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
9900,68,1,1999,62222,110,0,0,1600,5,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0
8750,66,3,1999,62135,86,1,0,1300,5,5,69,1035,1,1,3,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0
9950,58,11,1999,62024,110,1,0,1600,5,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0
8500,60,9,1999,61977,86,1,0,1300,3,5,69,1015,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0
9950,62,7,1999,61930,110,1,0,1600,4,5,69,1035,1,1,3,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0
10950,57,12,1999,61682,110,0,0,1600,3,5,69,1050,1,1,3,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0
9795,68,1,1999,61568,110,1,0,1600,4,5,69,1035,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
8750,68,1,1999,61504,110,1,0,1600,4,5,69,1035,1,0,12,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0
8250,65,4,1999,61384,110,1,0,1600,3,5,69,1050,0,1,12,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
9950,58,11,1999,61343,110,1,0,1600,5,5,85,1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,1,1,0,0
9950,62,7,1999,61254,110,0,0,1600,5,5,85,1075,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0
10500,59,10,1999,61166,110,1,0,1600,3,5,69,1050,0,1,3,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0
